Unnamed: 0,anchor,host_name,IP,avg_rtt,min_rtt,max_rtt,latitude,longitude,distance,location
,IN-48,hathway.net,136.232.27.246,37.09191690488137,37.12429175867765,37.63083008481448,19.280606179403616,73.0620947860781,8.971646577042135,Navi Mumbai
,IN-17,hathway.net,203.193.172.1,2.3265106557905484,1.2620289166697722,2.6075698215602165,25.488401786713805,84.96495772636756,1.9961761316584345,Patna
,IN-28,airtel.in,203.193.158.20,22.113493304489634,21.330856024169428,21.87800365253997,13.044262854681408,80.82185425499529,3.0102966167555407,Chennai
,IN-13,nesac.gov.in,192.168.10.1,1.157350484427166,1.1661374283461121,1.4673198969766506,26.764372134746488,88.4899826755373,1.0,Siliguri
,IN-V2-51,171.76.87.191,182.79.141.70,49.434238352944305,48.91681974793066,48.84255453558886,19.079592121540703,73.05683913819328,4.969240612728495,Mumbai
,IN-19,hathway.net,136.232.27.246,88.40117929319146,61.973332286127295,114.54273739057352,19.19943971964532,72.73708743866632,6.968523306496023,Navi Mumbai
,IN-V2-198,github.com,104.44.11.254,24.695943684876998,25.129014608787067,25.210142296348955,13.073994076650648,77.76116222727751,1.0,Bengaluru
,IN-28,github.com,121.241.155.242,28.34265421005111,27.70756517345622,28.031766938704845,13.020320323962814,80.52549490483175,5.031855323008056,Chennai
,IN-V2-139,google.com,223.190.228.1,9.12251580025264,7.145949695596785,8.808460336038536,15.396659073315483,75.63791423934492,3.010450546790836,Hubballi
,IN-19,www.irctc.in,182.79.211.35,42.817327870578026,35.31402822372042,50.88193300294674,18.965496700301014,72.96772640169249,4.032724125221351,Mumbai
,IN-47,hathway.net,203.190.147.33,2.2241479609130668,1.9367027268370356,2.04952859296344,28.614922494267265,77.18209637205037,2.0192809028246264,Noida
,IN-V2-134,jio.in,150.222.14.33,17.947184623122904,14.920917407559658,21.158908059333303,1.3909186777244504,104.17643829299907,9.013215997119655,Singapore
,IN-V2-208,metro.in,180.87.36.5,208.44672445521766,208.00295221699258,207.80826699573413,13.106959540623476,80.5032712685592,8.059685678657383,Chennai
,IN-28,jio.in,172.29.209.113,24.916965414972747,24.899259895247766,25.40937104998973,,,4.957072613984544,nan
,IN-V2-134,github.com,104.44.11.186,28.54312882918185,28.478694745893062,29.32262444471062,,,10.012397914331299,nan
,IN-48,hathway.net,14.140.206.25,1.8824223574235615,1.9556325162602417,2.428416392852002,28.61529777727088,76.86442141373217,4.040242506534617,New Delhi
,IN-47,www.irctc.in,203.190.147.33,1.6202466181743538,1.7673786545246806,2.2541751630807116,28.57947875103106,77.0382776572207,1.9834473752761481,Noida
,IN-31,iisc.ac.in,51.10.26.236,23.21933954083878,22.815816602074715,23.11161122596219,52.558319096630925,13.473724880519399,10.019370218878327,Berlin
,IN-19,hathway.net,203.129.217.1,1.2768423693794984,1.7361442782747996,1.4000925780812463,23.485711959082018,85.47645757332707,2.0479008369067526,Ranchi
,IN-V2-229,hathway.net,192.168.1.1,1.3145078061528608,0.9561286205983947,1.1384953013848473,,,1.9705903879004336,nan
,IN-V2-208,google.com,192.178.110.207,19.357101780603383,19.60092414045423,19.17565239629077,19.12686430320082,73.0856940319723,9.947849387110793,Mumbai
,IN-V2-164,metro.in,180.87.36.139,229.36416639540295,229.19307024652468,229.4009290556209,13.1321173177667,80.03493663940341,8.028160939872262,Chennai
,IN-39,github.com,192.168.5.100,0.8566045662886799,1.0894899376334133,1.2867411337400991,11.87547572889329,79.79960240185109,1.0,Puducherry
,IN-V2-101,www.irctc.in,103.243.115.217,3.020860410681411,3.2278467068960426,3.0131183069620286,18.827516515747185,75.23929741769818,2.031902708803081,Ashti
,IN-V2-249,uidai.gov.in,182.78.39.165,6.863331727791576,5.635433266779874,8.013289816813787,12.917980177286024,74.76789618871923,5.049354452585649,Mangalore
,IN-V2-139,google.com,125.17.254.213,9.417704703455977,9.000807077786273,9.549433841321925,15.268424261607393,74.88440377852251,3.9983175534833797,Hubballi
,IN-V2-164,github.com,103.121.26.101,0.7687151091403067,1.0403212401717754,0.7112387488962928,0.7096525411159433,76.93231203325924,3.01496268838248,Thiruvananthapuram
,IN-39,iisc.ac.in,13.71.49.222,27.42166645274535,26.900698794446,26.629013430539185,18.42128492452217,73.9207636886612,18.97549992878964,Pune
,IN-41,hathway.net,136.232.113.217,6.059852165990766,6.314419114529099,6.660527723455182,22.805942302410347,72.18176106141156,1.9985577705655073,Sarkhej
,IN-V2-51,hathway.net,49.44.187.164,6.33432465333724,6.532590591080254,6.500603435362693,13.120011743205602,80.40624073913621,6.030367789840194,Chennai
,IN-V2-198,metro.in,10.240.9.208,3.6618883059587923,2.4291238070365946,4.843122151224001,,,2.0034956336153886,nan
,IN-62,hathway.net,136.232.27.246,22.41126755962194,21.9559309733963,22.367827181459223,19.185779420826645,72.84840839479723,6.009133780146637,Navi Mumbai
,IN-V2-51,hathway.net,49.44.187.164,6.536238236486501,5.826069913311552,6.5652356519280595,13.066765145281947,79.67948539757133,5.993650093247139,Chennai
,IN-V2-164,uidai.gov.in,103.121.26.101,0.232,0.22,0.5009830111308204,8.47182522334801,76.80480219949669,1.9478089739762914,Thiruvananthapuram
,IN-V2-164,github.com,121.241.155.242,29.382857956139517,22.212968524406598,35.899905797737446,8.479423557057515,77.01190702026472,6.999300013741451,Thiruvananthapur
,IN-48,hathway.net,203.193.159.125,0.8411456923758589,0.5278971780658499,1.1624932131796526,30.41916299193468,77.60611534909387,3.0048071709993525,Dehradun
,IN-31,startupindia.gov.in,192.168.0.2,0.6574146972226782,0.8630819910765277,0.928073522944957,11.027413554607863,77.40720562421683,1.0354545441986553,Coimbatore
,IN-44,hathway.net,61.246.138.73,24.35697529209591,23.917337997283752,24.299854916041525,25.4466953778499,81.98722150291452,2.0176655722021555,Allahabad
,IN-V2-30,hathway.net,182.64.8.1,5.38913997050505,5.873667795802052,6.353612813648083,28.6489711914003,77.52950750408715,2.01106401541692,Delhi
,IN-40,hathway.net,203.129.213.253,0.5839206208695349,0.639283171506814,1.151577619972742,23.137178784901707,72.56585458804472,1.9783442024143738,Ghandinagar
,IN-47,hathway.net,136.232.27.246,42.49735329251929,41.70331413426153,42.3163005736878,19.01664833762766,72.99504333861606,7.971989868145686,Navi Mumbai
,IN-28,iisc.ac.in,192.168.0.1,0.232,0.22,0.854847485893303,13.2362747914602,79.91720358781977,1.0231832953438986,Chennai
,IN-V2-30,hathway.net,136.232.27.246,26.85656629491421,25.650536586304565,27.892893615119018,19.11809656813716,73.26058837809644,6.9507189307385255,Navi Mumbai
,nan,nan,nan,,,,,,,nan
,IN-V2-249,airtel.in,182.78.39.165,4.597291893182316,4.315564435193284,4.441800539459077,12.970694497969951,74.88918375022742,4.995182867185254,Mangalore
,IN-V2-51,171.76.87.191,152.52.174.61,3.6033368573471884,3.6058700329122066,4.344592025948286,28.738364309735225,76.8384521250137,3.98853088376235,New Delhi
,IN-19,hathway.net,136.232.27.246,88.27641810803703,61.571630961626894,114.89549787489395,19.109989977085483,73.37683617708232,7.001478073629074,Navi Mumbai
,IN-V2-139,google.com,142.250.239.228,24.8545881535318,24.705316738650527,25.401135116915476,15.294735791988424,75.3823243464771,8.01294061954417,Hubballi
,IN-V2-249,metro.in,10.100.100.100,1.642279234219329,1.2026970389343157,0.9100979974971032,12.920085019829575,77.71410385308734,1.0,Bengaluru
,IN-V2-208,jio.in,150.222.14.43,7.469547415296891,6.622783502331281,8.861435772607905,1.3017036901056,103.73650356194877,9.030050621568362,Singapore
,IN-V2-249,paytm.in,10.100.100.100,1.0775361151640892,1.0802627497552153,1.231573239796568,12.9131455661875,77.52816613561322,1.0,Bengaluru
,IN-V2-134,airtel.in,116.119.121.61,50.60266250079653,49.770438854574955,51.51749681257109,28.631968353432224,77.49562550108074,3.9958170528332584,Delhi
,IN-31,sbi.co.in,116.119.36.61,13.64494548057319,14.127773936997603,13.81048919435636,13.170842710689438,80.74121343052819,6.027533863621458,Chennai
,IN-V2-249,108.117.11.94,115.117.125.241,3.7785156729081364,2.6209554865840365,4.355719024130035,12.976004482252161,77.47835545969555,6.994796526311298,Bangalore
,IN-V2-30,hathway.net,192.168.1.1,0.5837479329071146,0.22,1.1679013230981212,28.54512507620947,77.61978709922478,1.0,Greater Noida
,IN-48,hathway.net,203.193.159.129,1.0996958259099472,1.2565624236504573,1.418782610002248,30.381933580872666,78.25086542873376,1.9346086743963236,Dehradun
,IN-39,paytm.in,203.193.135.2,1.8175143364675543,0.7912314392534495,2.080015697118148,,,1.9808687011083939,nan
,IN-V2-193,hathway.net,10.230.244.1,0.7780306526575638,0.8303272018562133,0.238,22.44185374615919,88.40179934338212,1.0,New Town
,IN-V2-07,meghalaya.gov.in,192.168.29.1,0.6458373059825676,1.027888487711414,0.47283382754195274,22.749992945426225,87.9581458573019,1.007696210185006,Kolkata
,IN-V2-134,jio.in,223.178.56.1,14.756391580496679,2.944909620405232,25.401907415315936,13.073902847330176,77.24299668933944,2.0206609970241898,Bangalore
,IN-V2-07,hathway.net,192.168.29.1,1.037643273310442,0.22,0.4629679875259802,22.6653583157606,87.789626206147,1.0248530185522042,Kolkata
,IN-V2-208,google.com,192.168.0.1,1.220198612710213,0.5838255444949044,0.238,13.047222532183003,80.22421865350775,1.0156295754928393,Chennai
,IN-67,meghalaya.gov.in,117.209.112.1,2.2778505992915514,1.4716960551354183,2.279000095540283,13.206368726885856,77.4146492547079,1.9904271568490353,Bengaluru
,IN-V2-208,github.com,20.207.73.82,14.703953197388572,14.634251794890922,14.762210914498793,,,13.975685633403184,nan
,IN-V2-164,github.com,121.244.53.25,2.1007375972268565,1.2271924629490811,1.9728612107799237,8.65637349902285,77.16886776563099,3.9856943347043994,Thiruvananthapuram
,IN-V2-30,hathway.net,116.119.109.16,5.267685323814166,5.22214945859651,5.156197446432715,28.588693491088737,76.99231277042921,4.053969946289162,Delhi
,IN-47,hathway.net,115.113.247.57,2.7454417442107233,2.725139754836851,2.646265954481647,28.66769674756406,77.76777033285896,2.9313612378559113,Delhi
,IN-40,hathway.net,136.232.27.246,11.077474150268712,11.087811338139343,12.21069713896835,19.01690314865794,72.91632489285311,6.991506551450563,Navi Mumbai
,IN-57,hathway.net,136.232.27.246,72.69712842738713,71.80132102956009,73.05068446734687,19.075068118942887,73.28320824402952,7.019797845088346,Navi Mumbai
,IN-V2-51,hathway.net,136.232.27.246,32.88442445618466,33.73113737576941,34.45653476695622,18.985867021411764,73.06965669558514,8.00052736263902,Navi Mumbai
,IN-17,hathway.net,203.193.172.1,2.129121231815968,0.9555639866711186,2.1868364381924152,25.549069045535482,85.08418015491617,2.0118574344464926,Patna
,IN-V2-249,108.117.11.94,43.225.27.85,28.25199299745057,28.848498389105735,28.596812567231037,20.51774850952979,78.70148225584498,3.95079986354201,Hyderabad
,IN-62,hathway.net,136.232.186.45,80.11924003286288,80.35297625705802,80.33074557594482,19.074675403196323,72.95870122998292,3.979674302660895,Navi Mumbai
,IN-31,github.com,104.44.16.68,27.83000536185311,27.781531576695595,28.07293455013781,11.107224331306531,77.03288092666862,12.037075899635546,Coimbatore
,IN-47,hathway.net,115.113.247.57,2.7351001702142135,2.3664943784172103,2.490697706617236,28.623708280338494,76.83313804453417,3.0289685277915686,Delhi
,IN-V2-249,iisc.ac.in,192.168.1.1,1.4307005364705394,1.6168955817290582,2.76250409388469,,,1.9957919739604275,nan
,IN-62,titan.co.in,172.16.16.1,0.6768565273872553,0.8080080498792248,1.3974288049920434,23.350017239219593,77.38423831077196,1.0161643942350367,Bhopal
,IN-19,hathway.net,125.16.149.129,7.31185585807785,6.97420275655916,8.427405829902742,23.421758803090555,84.87478345170838,2.9813144917266996,Ranchi
,IN-V2-208,airtel.in,192.168.0.1,0.232,0.6535182751162214,0.238,13.028645185509937,79.92514022966493,1.0169401657732793,Chennai
,IN-39,startupindia.gov.in,192.168.5.100,1.2005621273459437,0.40171855632062736,0.8658048890769929,11.919909449506177,79.66873767981521,1.0091749377640977,Puducherry
,IN-V2-30,hathway.net,136.232.27.246,27.232555165963184,26.61858479103955,27.610538350572885,19.150290448327464,72.87136975817889,7.029238578550021,Navi Mumbai
,IN-28,jio.in,203.193.158.20,22.828337658789035,22.308808546699854,23.535205865843366,13.04961516512939,80.49807798386485,3.023529177677596,Chennai
,IN-39,sbi.co.in,172.16.5.182,9.380208925197508,8.577462717499216,9.636389013053735,,,4.975773742097855,nan
,IN-28,uidai.gov.in,192.168.0.1,0.8187427203515673,0.6905422731274719,0.3184982099519051,13.208745126652456,80.36944758570708,1.003725381817858,Chennai
,IN-V2-164,uidai.gov.in,192.168.9.254,0.456754562469068,0.22,0.3207574493991133,8.631784825522601,76.81704156616793,1.0,Thiruvananthapuram
,IN-2,meghalaya.gov.in,192.168.29.1,2.7703165727868715,1.1846411160499397,4.442987402335343,24.331431543476615,87.64892145441823,1.057332788860033,Dumka
,IN-44,hathway.net,192.168.10.1,0.9993537288004185,0.45136004526582685,0.7960674025880801,25.498284100665032,82.02931698593343,1.0,Prayagraj
,IN-67,meghalaya.gov.in,117.236.114.33,62.39755636005891,60.845021688062005,62.80642985668539,30.593114303602444,76.48580883808812,6.019969576077835,Chandigarh
,IN-V2-30,hathway.net,192.168.1.1,0.23245279043402922,0.4201743370474767,0.6500438843830331,28.547302404783213,77.9884132930992,1.0,Greater Noida
,IN-V2-249,iisc.ac.in,103.176.234.97,2.8037002805333837,2.7907219902573175,3.3701314108774447,12.920185140712933,77.54406132094068,2.989596006165929,Bangalore
,IN-31,jio.in,121.241.155.113,1.666431509309866,1.1225785096372847,1.7206266314976142,23.08740327842347,72.28484005109449,2.994701232323374,Ahmedabad
,IN-67,meghalaya.gov.in,192.168.1.1,1.6718408848401256,1.0598414970699472,1.1205160999087724,24.81051880111782,93.8568971474123,1.0235006720815532,Imphal
,IN-39,airtel.in,172.16.5.182,8.571287205718285,8.482922625407511,8.43940422050101,,,4.032357638544551,nan
,IN-28,github.com,203.129.222.145,11.512925391905648,11.381087882333627,11.999936950120091,12.964501741321357,80.0612014258142,2.0339535089018237,Chennai
,IN-12,hathway.net,116.119.121.49,7.086297228390619,5.8680133604555875,6.662001186089828,28.444029329937504,77.85255041724618,5.022439351233334,Delhi
,IN-V2-249,github.com,10.100.100.100,1.1245360041146255,0.7182358511169844,1.0998792473995054,13.07039819969416,77.76894319115061,1.0138829624746815,Bengaluru
,IN-V2-208,metro.in,14.141.123.226,2.6703863677534616,1.5446522974336732,4.9136207924035356,13.048862409030882,80.65581700722035,6.018078915547125,Chennai
,IN-31,uidai.gov.in,59.160.204.110,8.227116233889179,8.424363154277838,7.952872497335135,13.089907421214702,77.71172246349154,4.978438593034168,Bangalore
,IN-V2-198,paytm.in,116.119.57.73,21.784384603722447,21.19280628943261,23.504054338688388,,,4.998382339104213,nan
,IN-V2-249,github.com,103.176.234.97,5.210359435635681,4.5788789444648055,5.278654630913163,12.805820565178674,77.21662903484624,2.9926677381592164,Bengaluru
,IN-V2-164,iisc.ac.in,10.219.29.42,3.466713419557148,2.717566863932444,4.086836567753653,,,3.9542908256987026,nan
,IN-44,hathway.net,116.119.72.48,26.641318030974737,19.089319996781022,33.76035897910525,28.472996452416258,77.22905233664198,2.990635346812673,Delhi
,IN-V2-208,metro.in,180.87.37.33,2.3192838356752503,1.3407714459726527,1.545556794491449,13.116743481768898,80.19591787388647,6.957079240318953,Chennai
,IN-47,hathway.net,115.110.210.38,23.792708488862296,18.275155762596942,28.79630053704996,28.64283273614277,77.73157392348568,6.045958447350089,Delhi
,IN-V2-249,iisc.ac.in,192.168.1.1,0.8327329241935191,1.433932225546464,1.6291267537507017,,,2.0413722745328977,nan
,IN-28,iisc.ac.in,13.71.49.222,40.44346647016426,40.555782762897884,40.625657734598846,18.43251011750544,73.2548120177778,15.977595778094615,Pune
,IN-V2-51,hathway.net,125.22.133.21,4.468727657314414,3.7104137951459712,4.433755638683441,28.481785134376523,76.93895840298505,3.96233644208998,Faridabad
,IN-V2-139,google.com,142.251.42.78,38.12484266903893,37.05649434725929,39.3662677192707,13.808619893450041,80.69186284149323,11.996250935940177,Chennai
,IN-V2-51,171.76.87.191,10.240.15.12,4.984976926339753,3.8953962049319184,5.264431543142559,,,2.025035661005115,nan
,IN-19,www.irctc.in,182.79.211.35,42.97467001751524,35.020524470033294,51.05343848943706,19.036412508256483,72.81120823388906,4.055060502829962,Mumbai
,IN-V2-208,jio.in,150.222.14.43,7.729229115070302,7.24636026377619,8.730973390703639,1.4237020089093901,103.26368542622075,9.043780323635538,Singapore
,IN-V2-208,google.com,64.233.174.3,4.644445945513841,1.2769046934743415,9.423766878053863,13.253132073500591,80.70842073623486,7.974347543209189,Chennai
,IN-48,hathway.net,136.232.27.246,37.25167523877121,37.177140300633354,37.38070897673599,19.239352437658535,73.16267305037286,8.972423522438286,Navi Mumbai
,IN-V2-51,171.76.87.191,192.168.1.1,0.8181193307649821,0.3101829762103834,0.6723102378929884,28.609953773252617,78.10467124719443,1.0,Greater Noida
,IN-V2-249,iisc.ac.in,10.100.100.100,1.2749861622136578,0.8046489980507097,1.454921437064661,13.074054794743063,77.57947701988913,1.0140354379684744,Bengaluru
,IN-31,metro.in,203.129.254.17,0.8481115348774906,0.37604937420249696,0.238,11.009437825162827,76.9537298264572,2.028340794097198,Coimbatore
,IN-V2-249,paytm.in,103.176.234.97,3.1557881027585397,1.6430987232724423,3.1157379888641143,,,3.011679816013871,nan
,IN-57,hathway.net,182.72.222.125,10.038684307900223,9.83104038562751,10.31659978306337,13.112489480427259,77.38026807084347,1.9819074181377354,Bangalore
,IN-44,hathway.net,182.79.164.31,66.3178815601767,52.80371027100013,80.40712911051965,28.49772096006298,77.61339263721833,4.03262831334838,Delhi
,IN-V2-07,nesac.gov.in,192.168.29.1,0.2881932695339743,0.6932155224842291,0.5215176099024409,22.65466148151712,88.62314742823116,1.020613680504649,Kolkata
,IN-V2-134,iisc.ac.in,51.10.44.158,10.633510855783852,9.925670989679764,11.965464193704054,13.131281182715226,80.01363248263513,5.995862250049914,Chennai
,IN-44,hathway.net,182.79.164.31,38.91422436700117,35.21934604381645,43.009712245072244,28.683171955883815,77.49722892888832,3.953104672500489,Delhi
,IN-41,hathway.net,136.232.27.246,12.981398163879128,12.988460144324169,12.711095699313114,19.179676041882242,73.00643598689403,4.0125224255708645,Navi Mumbai
,IN-V2-101,www.irctc.in,125.20.136.49,7.284008194079684,6.877520808052789,7.190329411663963,18.442148062508146,74.05731142197381,5.0618598606930645,Pune
,IN-47,hathway.net,192.168.0.1,0.5173426122134084,1.760260105407991,1.2743569438068385,26.685181998692226,81.27071379598044,1.057358292636177,Lucknow
,IN-V2-164,github.com,104.44.20.46,42.176705794870784,42.19442797118094,42.36985860236371,,,10.005280320475732,nan
,IN-12,meghalaya.gov.in,116.119.72.56,8.122598639035823,4.443210131521572,10.17064917568302,28.672084657865728,77.27492732710806,4.050068226727988,Delhi
,IN-31,jio.in,121.241.155.113,1.626196431856964,0.22,1.841880506935949,23.023113736542868,72.54939799405385,3.0022353149995205,Ahmedabad
,IN-48,hathway.net,192.168.10.1,0.232,0.7137063695986725,0.5738139383104512,30.323452919268842,77.97538525589916,1.0,Dehradun
,IN-V2-198,airtel.in,125.18.215.57,4.630542678054864,3.226127484662049,5.117406493946322,12.901579538644837,77.69735093846504,3.989138224344558,Bangalore
,IN-62,hathway.net,172.16.16.1,0.6531115115506403,0.6209910605928742,1.5347652887666783,23.33027208370752,77.4646186358442,1.0,Bhopal
,IN-V2-208,google.com,216.239.43.137,2.352856901640492,2.2295777065527567,1.6757728910050806,37.569180479197186,-121.8719364524166,6.013301559185608,Mountain View
,IN-V2-134,github.com,122.187.95.101,15.919933984751966,3.971442552290185,26.72262499050149,,,3.036259173719591,nan
,IN-V2-51,hathway.net,125.22.133.21,4.091523703447623,3.9083779241192897,5.2989644712533455,28.385335075082484,77.513357050445,3.9507490553629534,Faridabad
,IN-19,hathway.net,182.79.164.37,15.168354641303376,14.597485330618927,15.273524270444254,28.556627435094267,77.15353747575611,5.057476129675254,Delhi
,IN-57,hathway.net,182.72.222.125,9.25404442317125,9.542435877438248,10.120294940475565,12.916935351206106,77.57552198729411,2.0155105682699634,Bangalore
,IN-47,www.irctc.in,115.113.247.57,2.6750322852480863,2.051948159083088,2.022162524315848,28.60314065499302,77.04527834157223,3.014494577041967,Delhi
,IN-2,meghalaya.gov.in,192.168.86.238,9.076125788886786,9.709065542230698,9.441594015633095,24.331845945256674,86.74209665366426,4.045124895362749,Jharkand
,IN-44,hathway.net,116.119.72.48,26.010344541903443,19.317111158877697,34.19038873869579,28.72032064630709,77.1422274072708,2.9569748544797765,Delhi
,IN-31,startupindia.gov.in,192.168.0.2,0.9426563888749113,0.7037747742222972,0.6829115964455841,11.04800885822597,76.55677473991145,1.0382901334458217,Coimbatore
,IN-19,www.irctc.in,192.168.0.1,1.1493604018301153,1.4265334169426098,1.2211127757124258,23.31305375729114,85.78216373638969,1.1131708940191614,Ranchi
,IN-V2-249,uidai.gov.in,182.78.39.165,6.016433499606495,5.908616489361009,8.341007261487585,12.87437162420367,74.56837952167423,5.023296185273972,Mangalore
,IN-V2-30,hathway.net,49.44.187.164,8.56901791138413,7.880607210677682,10.459790341116383,12.97861170122687,80.53152145928317,5.002359984442722,Chennai
,IN-V2-198,iisc.ac.in,13.71.49.222,28.164950520370354,28.16636043491455,28.087665629208335,18.581636261321865,74.03650613501969,15.03551401948827,Pune
,IN-V2-164,github.com,192.168.9.254,0.7101925693581322,0.5536062575939611,0.24596541309089837,8.446566712026478,76.95956561056616,1.0,Thiruvananthapuram
,IN-31,sbi.co.in,116.119.72.22,3.4026509581886644,2.7620020427802787,3.1030335763350516,28.561449718053495,77.05991598426229,3.9906732122137565,Delhi
,IN-V2-249,iisc.ac.in,192.168.1.1,1.7308037697209098,0.9972504770660481,1.9659750550134143,,,2.0343396160514295,nan
,IN-V2-198,jio.in,10.240.9.208,5.545217058297862,5.492409478694683,5.553709041940248,,,2.0566200116210087,nan
,IN-48,hathway.net,203.193.159.129,1.409985376652088,1.210123697444908,1.5904130501258131,30.318098131271586,78.341096521374,1.9720328558101687,Dehradun
,IN-48,hathway.net,115.110.210.38,10.82056748027011,11.739970366236662,11.179803529927801,28.596949815016032,76.98389693911372,7.019203063913426,Delhi
,IN-V2-164,sbi.co.in,115.114.26.242,21.62770050755676,21.456906291538555,21.63115085363672,13.069812762417895,80.30219329087802,5.026986536758342,Chennai
,IN-39,airtel.in,172.16.5.182,7.897959306828641,8.568210820818795,8.46748659570234,,,5.096673988693726,nan
,IN-V2-198,paytm.in,125.18.215.61,4.3193693394070864,2.8069083447738654,4.995665845736396,13.016963758428771,78.06828038332728,3.9601281618108297,Bengaluru
,IN-47,hathway.net,115.110.210.38,23.601939780960905,18.7649755906468,28.61079021401832,28.59933652828059,77.14752000372512,6.0552066300601,Delhi
,IN-28,github.com,203.193.158.20,23.835564408320916,23.48946320501738,23.533305468578924,13.03701840217774,80.61737707954269,2.98678629752474,Chennai
,IN-47,hathway.net,115.110.210.38,23.275300052360016,19.224126753095053,29.09278387240561,28.604287881597234,77.0366533735797,6.058434002079979,Delhi
,IN-V2-249,airtel.in,10.100.100.100,0.626398558608509,1.295934330743137,1.0344723373028166,12.958019792212045,77.52912271536277,1.0,Bengaluru
,IN-47,hathway.net,115.113.247.57,2.8651915627016713,2.2314905720811327,2.7937050270790085,28.603395817087176,77.28409551661494,2.9261546810006602,Delhi
,IN-V2-249,108.117.11.94,115.117.125.241,3.3011989455133937,2.7770452248166317,4.38023830865525,12.939173385376856,77.66552322660716,6.965346228413571,Bangalore
,IN-V2-249,airtel.in,192.168.1.1,1.6628573228586996,1.3387262823817125,2.0978854520172314,,,2.0019517636462125,nan
,IN-44,www.irctc.in,125.18.238.202,26.844799094902424,23.69415327326406,28.77410115235319,28.480532504634418,77.37724915551709,4.956157749540261,Gurugram
,IN-67,meghalaya.gov.in,10.219.12.38,2.3538850259496398,1.713997701737251,2.4931621198321454,,,2.9653114837816883,nan
,IN-31,uidai.gov.in,121.241.155.113,1.6732957787376905,0.8312178445812626,2.129059129346181,22.94825545361851,72.4291941158711,2.9957608658071977,Ahmedabad
,IN-40,titan.co.in,219.65.63.245,16.424216946469482,5.609291608880975,27.29452950848838,22.93293965977774,72.76112989696131,2.9751382252755754,Ahmedabad
,IN-V2-134,github.com,122.187.95.101,15.671739443537206,4.377396104160136,26.978282878002627,,,3.0175515628129324,nan
,IN-39,airtel.in,49.44.220.189,8.428393795745215,8.376287684425225,8.502413718677905,19.127825601715955,72.91466002853826,5.965903096039507,Navi Mumbai
,IN-62,hathway.net,10.30.2.1,1.0682667955018015,1.2077491432522043,1.628038723223629,,,1.9812042791181368,nan
,IN-V2-208,github.com,104.44.47.11,28.50119833624163,9.830351036668567,45.81835702582498,,,5.041212226499356,nan
,IN-28,sbi.co.in,115.114.26.242,28.203353952658066,27.15780348261011,28.327371902960646,13.034606799705955,80.2405979657996,7.007757646721267,Chennai
,IN-48,hathway.net,14.140.206.25,1.708062493551783,2.697927069609037,2.300002670820076,28.669701804979105,77.18011255121345,4.02861751625429,New Delhi
,IN-17,www.irctc.in,203.193.172.1,2.542444110028758,1.500880535397483,1.6646015271985828,25.535883454531128,85.47408694619318,2.0336863659716076,Patna
,IN-2,meghalaya.gov.in,115.244.136.18,31.506623234014125,31.15737182898501,31.73148250446703,29.106258413650615,77.01408586250872,11.056593567795858,Sonipat
,IN-V2-208,google.com,142.250.62.66,1.8273801760981776,2.0242208916775466,1.6974683189884852,13.062500656920994,79.81916515879925,6.969559983134074,Chennai
,IN-V2-134,github.com,182.79.142.222,9.890286220179272,8.982848894135433,11.506757494838407,,,3.968730321343586,nan
,IN-13,meghalaya.gov.in,122.186.246.13,26.93221880602148,26.2477734101408,27.61882447374579,24.939425072442916,84.15356007317851,1.9931189758768286,Sasaram
,IN-V2-164,airtel.in,10.219.29.42,3.376225305316278,3.400442013465509,3.614664025965299,,,3.9962702027561416,nan
,IN-2,meghalaya.gov.in,192.168.86.238,9.817128790550191,9.661189460616626,10.106590289022432,24.22285383601983,87.62854294639844,3.9760176883920297,Jharkand
,IN-31,sbi.co.in,116.119.36.61,13.950823206328456,12.934398820899071,14.579537179036233,13.064343723446576,80.24595892303276,5.9929656071746455,Chennai
,IN-48,hathway.net,14.140.206.25,1.6504514467994702,1.7728275353930685,2.559766366893591,28.56463099886438,76.63103522901652,4.000593162843383,New Delhi
,IN-V2-249,108.117.11.94,43.225.27.85,28.52519800528429,28.69611191921826,28.612620058973743,20.60341528227721,78.99938132551387,3.9858704385853603,Hyderabad
,IN-V2-208,iisc.ac.in,104.44.23.255,15.216510983672425,15.834633117900545,14.759925353319595,13.083041643779492,80.25296203102019,7.01142246666862,Chennai
,IN-28,iisc.ac.in,203.193.158.20,23.9466294158289,23.168814475631912,23.433856814891392,13.137770126327052,79.53377349614648,2.993821428297616,Chennai
,IN-V2-164,uidai.gov.in,172.21.58.213,18.95674628317778,18.42154534928139,18.418222385080576,,,4.015894300297712,nan
,IN-V2-249,sbi.co.in,103.176.234.97,2.8882984054539658,2.7421600935731867,3.9762716879760136,13.034401924024586,77.34590708983656,2.965010051082264,Bangalore
,IN-48,hathway.net,115.110.210.38,10.848864936170378,9.856731578041515,11.024771082929814,28.61176066221587,77.6120108348002,7.010519158658741,Delhi
,IN-39,paytm.in,136.232.208.209,78.57543712505256,9.553774595278723,148.27188225750928,,,2.979874858430698,nan
,IN-39,airtel.in,192.168.5.100,1.3595099849326284,0.775034360443281,0.8614444980116841,11.865155432325441,80.03425099687537,1.0,Puducherry
,IN-62,hathway.net,10.30.2.1,1.6023541853925236,0.9730349906412064,1.3617989585505932,,,1.9952464894808115,nan
